Gridkm2Code,Area,Residents,Daytime,ElDom05,ElDom06,ElDom07,ElDom08,ElEc705,ElEc706,ElEc707,ElEc708,ElInd05,ElInd06,ElInd07,ElInd08,GasDom05,GasDom06,GasDom07,GasDom08,GasInd05,GasInd06,GasInd07,GasInd08,Other05,Other06,Other07,Other08,Motorcy05,Motorcy06,Motorcy07,Motorcy08,Taxi05,Taxi06,Taxi07,Taxi08,Cars05,Cars06,Cars07,Cars08,Bus05,Bus06,Bus07,Bus08,LGV05,LGV06,LGV07,LGV08,HGVRig05,HGVRig06,HGVRig07,HGVRig,HGVArt05,HGVArt06,HGVArt07,HGVArt08,dummy,Gridkm2Code;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
9554,1.00E+06,9.01E+03,3.80E+03,1.46E+00,1.44E+00,1.46E+00,1.42E+00,1.74E-01,1.69E-01,1.67E-01,1.64E-01,1.40E+00,1.72E+00,1.71E+00,1.73E+00,6.68E+00,6.39E+00,6.29E+00,6.01E+00,1.66E+00,1.57E+00,1.50E+00,1.48E+00,6.07E-01,5.91E-01,5.94E-01,5.94E-01,3.61E-02,3.54E-02,3.51E-02,2.87E-02,1.60E-01,1.82E-01,1.83E-01,1.80E-01,2.43E+00,2.82E+00,2.76E+00,2.77E+00,2.31E-01,2.71E-01,2.71E-01,3.02E-01,4.73E-01,5.68E-01,5.66E-01,5.54E-01,4.53E-01,5.92E-01,5.89E-01,7.49E-01,1.76E-01,2.43E-01,2.41E-01,3.15E-01,0,9554; 1.00000300000000E+0006; 9.01384000000000E+0003; 3.80343000000000E+0003; 1.45871776996541E+0000; 1.43576989360356E+0000; 1.45713364229770E+0000; 1.42035624121438E+0000; 1.74076190100197E-0001; 1.69154401212595E-0001; 1.67117763486892E-0001; 1.63610239762888E-0001; 1.39957833551157E+0000; 1.72312702239975E+0000; 1.71010605689644E+0000; 1.73250142350030E+0000; 6.67679720705130E+0000; 6.38658837448145E+0000; 6.28529781077323E+0000; 6.00745846164288E+0000; 1.66455585108131E+0000; 1.56649575713373E+0000; 1.50060588631019E+0000; 1.48343687389029E+0000; 6.07420209702841E-0001; 5.91293431599157E-0001; 5.93797990295527E-0001; 5.93797990295527E-0001; 3.60512617092286E-0002; 3.53807157756609E-0002; 3.51287758922111E-0002; 2.86815349599613E-0002; 1.60398148942539E-0001; 1.81535185988049E-0001; 1.82996825438747E-0001; 1.80310988747399E-0001; 2.43210879956401E+0000; 2.82006825212401E+0000; 2.76282778457601E+0000; 2.77476998619232E+0000; 2.30767572537465E-0001; 2.70761858947300E-0001; 2.71031036221960E-0001; 3.01967701402832E-0001; 4.72989220301746E-0001; 5.67889163912417E-0001; 5.65510632235227E-0001; 5.54197081700992E-0001; 4.52995102201908E-0001; 5.92309752751107E-0001; 5.88809192476532E-0001; 7.49464874893047E-0001; 1.75575500670758E-0001; 2.43035572263146E-0001; 2.41014231295206E-0001; 3.14639467040503E-0001;0
9555,1.00E+06,3.58E+03,2.37E+03,5.70E-01,5.72E-01,5.54E-01,5.60E-01,8.19E-02,7.32E-02,7.92E-02,7.64E-02,1.52E+00,1.87E+00,1.86E+00,1.88E+00,2.38E+00,2.26E+00,2.22E+00,2.11E+00,1.11E+01,1.04E+01,1.07E+01,1.07E+01,2.54E-01,2.48E-01,2.49E-01,2.49E-01,4.10E-02,4.65E-02,4.61E-02,4.80E-02,2.15E-01,2.55E-01,2.57E-01,2.89E-01,3.07E+00,3.77E+00,3.69E+00,4.24E+00,1.76E-01,2.16E-01,2.16E-01,2.11E-01,5.90E-01,7.53E-01,7.49E-01,8.05E-01,6.36E-01,7.54E-01,7.50E-01,8.69E-01,4.60E-01,4.97E-01,4.93E-01,5.37E-01,0,9555; 9.99999000000000E+0005; 3.58114000000000E+0003; 2.36552000000000E+0003; 5.70030478706278E-0001; 5.71609133252969E-0001; 5.53733430445759E-0001; 5.59953642145423E-0001; 8.18645795814746E-0002; 7.31501873054384E-0002; 7.91553302968828E-0002; 7.63964234283869E-0002; 1.52095380405883E+0000; 1.87256283146694E+0000; 1.85841304562766E+0000; 1.88274720238191E+0000; 2.38025009714507E+0000; 2.26350854204735E+0000; 2.22117322573944E+0000; 2.11023270384001E+0000; 1.11033455782314E+0001; 1.03841594709174E+0001; 1.07420924772522E+0001; 1.07375131347734E+0001; 2.54454364043405E-0001; 2.47698535369768E-0001; 2.48747623176847E-0001; 2.48747623176847E-0001; 4.10109999151095E-0002; 4.64735624552976E-0002; 4.61357767293840E-0002; 4.80435411942261E-0002; 2.14874415787658E-0001; 2.54935300597401E-0001; 2.57062814140440E-0001; 2.88602343396864E-0001; 3.07283069840147E+0000; 3.76912043578710E+0000; 3.69042971782698E+0000; 4.24455458702034E+0000; 1.75919810623007E-0001; 2.16075101919851E-0001; 2.16177613437887E-0001; 2.10712082858202E-0001; 5.90210864183467E-0001; 7.52935912753264E-0001; 7.49420726589676E-0001; 8.05433796301376E-0001; 6.36334882910225E-0001; 7.54101895654407E-0001; 7.49757142451206E-0001; 8.68983517385344E-0001; 4.59714386655026E-0001; 4.96715907674812E-0001; 4.92596611318073E-0001; 5.36588778597911E-0001;0
9556,1.00E+06,2.36E+02,7.65E+02,4.86E-02,4.89E-02,4.93E-02,5.01E-02,1.70E-02,1.61E-02,1.81E-02,1.68E-02,8.23E-01,9.73E-01,9.68E-01,9.72E-01,1.80E-01,1.74E-01,1.71E-01,1.63E-01,6.03E+00,5.64E+00,5.84E+00,5.83E+00,3.29E-02,3.22E-02,3.20E-02,3.20E-02,2.24E-02,2.44E-02,2.42E-02,2.01E-02,3.55E-02,3.72E-02,3.75E-02,3.37E-02,1.44E+00,1.62E+00,1.59E+00,1.45E+00,6.34E-02,7.42E-02,7.42E-02,6.99E-02,3.28E-01,3.94E-01,3.92E-01,3.82E-01,4.55E-01,5.69E-01,5.66E-01,6.22E-01,3.42E-01,3.96E-01,3.93E-01,4.05E-01,0,9556; 1.00000000000000E+0006; 2.36310000000000E+0002; 7.64920000000000E+0002; 4.85518264840183E-0002; 4.88694063926941E-0002; 4.93124429223744E-0002; 5.01010273972603E-0002; 1.69720319634703E-0002; 1.61425799086758E-0002; 1.81116438356164E-0002; 1.68421232876712E-0002; 8.22583105022831E-0001; 9.73367009132420E-0001; 9.68244406392694E-0001; 9.71913584474886E-0001; 1.80238812785388E-0001; 1.74231392694064E-0001; 1.70841780821918E-0001; 1.62551255707763E-0001; 6.03050547945205E+0000; 5.64412636986301E+0000; 5.83878447488584E+0000; 5.83304794520548E+0000; 3.28932648401827E-0002; 3.21656392694064E-0002; 3.20176940639269E-0002; 3.20176940639269E-0002; 2.24415525114155E-0002; 2.44164383561644E-0002; 2.42393835616438E-0002; 2.01126712328767E-0002; 3.55045662100457E-0002; 3.72015981735160E-0002; 3.75046803652968E-0002; 3.36998858447489E-0002; 1.44316974885845E+0000; 1.62353618721461E+0000; 1.58951997716895E+0000; 1.45239611872146E+0000; 6.34432648401826E-0002; 7.41762557077626E-0002; 7.42102739726027E-0002; 6.99074200913242E-0002; 3.27694406392694E-0001; 3.94037100456621E-0001; 3.92144063926941E-0001; 3.82356278538813E-0001; 4.55028082191781E-0001; 5.69273515981735E-0001; 5.65797488584475E-0001; 6.21760273972603E-0001; 3.42325114155251E-0001; 3.96098515981735E-0001; 3.92800799086758E-0001; 4.05409703196347E-0001;0
9557,1.00E+06,4.34E+02,1.04E+03,9.84E-02,9.59E-02,9.72E-02,9.44E-02,1.98E-02,1.94E-02,2.04E-02,1.79E-02,9.81E-01,1.04E+00,1.04E+00,1.01E+00,4.11E-01,4.01E-01,3.93E-01,3.76E-01,2.32E+00,2.17E+00,2.18E+00,2.17E+00,6.82E-02,6.70E-02,6.60E-02,6.60E-02,9.64E-04,9.18E-04,9.12E-04,8.43E-04,1.16E-03,1.06E-03,1.07E-03,9.59E-04,1.40E-01,1.32E-01,1.29E-01,1.19E-01,5.96E-03,5.71E-03,5.71E-03,5.31E-03,1.66E-02,1.57E-02,1.57E-02,1.46E-02,9.40E-03,9.00E-03,8.95E-03,8.29E-03,1.41E-03,1.35E-03,1.34E-03,1.24E-03,0,9557; 1.00000200000000E+0006; 4.33940000000000E+0002; 1.04028000000000E+0003; 9.83947803793890E-0002; 9.59476391549500E-0002; 9.72108786376035E-0002; 9.44105417725238E-0002; 1.98393438829561E-0002; 1.93710799793012E-0002; 2.04492741699448E-0002; 1.78820418614871E-0002; 9.81272352523788E-0001; 1.03626322427720E+0000; 1.03817554921968E+0000; 1.01245208468487E+0000; 4.11370295980869E-0001; 4.01256160957998E-0001; 3.93273186056368E-0001; 3.76389087404474E-0001; 2.31613395220698E+0000; 2.17237487899453E+0000; 2.18117680202996E+0000; 2.17251974171851E+0000; 6.81599093422818E-0002; 6.69674459737838E-0002; 6.60462149395336E-0002; 6.60462149395336E-0002; 9.64495787903401E-0004; 9.18148848633810E-0004; 9.11870322378077E-0004; 8.43263153656341E-0004; 1.15958672192244E-0003; 1.05924445685355E-0003; 1.06700699840609E-0003; 9.58902191784658E-0004; 1.39854743121564E-0001; 1.31888206543222E-0001; 1.29480106336591E-0001; 1.18748620950246E-0001; 5.95969127696448E-0003; 5.70820776166667E-0003; 5.71391551280824E-0003; 5.31197567741851E-0003; 1.65533915507511E-0002; 1.57499685000630E-0002; 1.57235986897889E-0002; 1.45616147123870E-0002; 9.39963873496910E-0003; 8.99598657423690E-0003; 8.94758484455634E-0003; 8.28719803747607E-0003; 1.40992868699194E-0003; 1.35022561005106E-0003; 1.33995165799622E-0003; 1.23789706758486E-0003;0
9558,1.00E+06,1.04E+03,1.50E+03,1.74E-01,1.65E-01,1.56E-01,1.44E-01,1.01E-01,9.85E-02,9.39E-02,8.59E-02,1.23E+00,1.24E+00,1.25E+00,1.20E+00,5.95E-01,5.63E-01,5.49E-01,5.00E-01,7.15E-01,7.01E-01,6.53E-01,5.82E-01,1.44E-01,1.41E-01,1.39E-01,1.39E-01,8.47E-04,8.06E-04,8.01E-04,7.41E-04,1.02E-03,9.31E-04,9.38E-04,8.43E-04,1.23E-01,1.16E-01,1.14E-01,1.04E-01,5.24E-03,5.02E-03,5.02E-03,4.67E-03,1.45E-02,1.38E-02,1.38E-02,1.28E-02,8.26E-03,7.90E-03,7.86E-03,7.28E-03,1.24E-03,1.19E-03,1.18E-03,1.09E-03,0,9558; 1.00000100000000E+0006; 1.03910000000000E+0003; 1.49754000000000E+0003; 1.74257131678941E-0001; 1.65456569703248E-0001; 1.55732378514197E-0001; 1.43916066129596E-0001; 1.00731976893593E-0001; 9.85206777350300E-0002; 9.39312987627652E-0002; 8.58727451774831E-0002; 1.22849489022657E+0000; 1.23924453701117E+0000; 1.24537078659268E+0000; 1.19916672320771E+0000; 5.95114815844088E-0001; 5.63049779415974E-0001; 5.48929245591302E-0001; 5.00011600445021E-0001; 7.14643349283591E-0001; 7.00645988851728E-0001; 6.52748434009557E-0001; 5.81833664741678E-0001; 1.43649742195007E-0001; 1.41238671546717E-0001; 1.39100659986098E-0001; 1.39100659986098E-0001; 8.47373581850162E-0004; 8.06277732535053E-0004; 8.01254906507651E-0004; 7.41437614726769E-0004; 1.01894875274074E-0003; 9.30935142124219E-0004; 9.37556140069431E-0004; 8.42921531507692E-0004; 1.22881041502520E-0001; 1.15881276812787E-0001; 1.13764726417922E-0001; 1.04336197033666E-0001; 5.23641028870387E-0003; 5.01552009863515E-0003; 5.02065707979954E-0003; 4.66768939623754E-0003; 1.45445060034392E-0002; 1.38377715503563E-0002; 1.38151688332329E-0002; 1.27947360637114E-0002; 8.25866754041922E-0003; 7.90444415035037E-0003; 7.86152181884348E-0003; 7.28127125754153E-0003; 1.23846908116562E-0003; 1.18664264897378E-0003; 1.17682530719295E-0003; 1.08778430034355E-0003;0
9559,1.00E+06,5.08E+02,9.46E+02,8.16E-02,7.99E-02,7.94E-02,7.62E-02,3.94E-02,3.83E-02,3.64E-02,3.43E-02,8.83E-01,8.90E-01,8.95E-01,8.61E-01,3.05E-01,2.94E-01,2.87E-01,2.78E-01,4.33E-01,4.20E-01,3.63E-01,3.50E-01,7.75E-02,7.62E-02,7.51E-02,7.51E-02,4.22E-04,4.02E-04,4.00E-04,3.70E-04,5.08E-04,4.64E-04,4.67E-04,4.20E-04,6.13E-02,5.78E-02,5.67E-02,5.20E-02,2.61E-03,2.50E-03,2.50E-03,2.33E-03,7.25E-03,6.90E-03,6.89E-03,6.38E-03,4.12E-03,3.94E-03,3.92E-03,3.63E-03,6.18E-04,5.92E-04,5.87E-04,5.43E-04,0,9559; 1.00000100000000E+0006; 5.08300000000000E+0002; 9.45540000000000E+0002; 8.16477494024789E-0002; 7.99098515969977E-0002; 7.93887333966547E-0002; 7.61879375106926E-0002; 3.94087505455874E-0002; 3.83173132808602E-0002; 3.63988220486665E-0002; 3.42791894651028E-0002; 8.82544665400540E-0001; 8.90266461331712E-0001; 8.94667826793360E-0001; 8.61473567750177E-0001; 3.04712594830784E-0001; 2.93723108103376E-0001; 2.87010443583164E-0001; 2.78215132743771E-0001; 4.33402648789132E-0001; 4.19565448014461E-0001; 3.62754431766116E-0001; 3.50313348316789E-0001; 7.75274338880912E-0002; 7.62266361021310E-0002; 7.50717285812394E-0002; 7.50717285812394E-0002; 4.22488161986724E-0004; 4.01940237329169E-0004; 3.99657134589441E-0004; 3.69634333562013E-0004; 5.08218669863522E-0004; 4.64040631849779E-0004; 4.67465285959372E-0004; 4.20205059246996E-0004; 6.12753953456092E-0002; 5.77849878771126E-0002; 5.67296236356732E-0002; 5.20280301637507E-0002; 2.61107044829028E-0003; 2.50113905137236E-0003; 2.50376461952305E-0003; 2.32773739829000E-0003; 7.25284662843191E-0003; 6.90079218596580E-0003; 6.88869174144525E-0003; 6.38024476130775E-0003; 4.11860318733289E-0003; 3.94166272500394E-0003; 3.92054402466145E-0003; 3.63127490753788E-0003; 6.17807601370481E-0004; 5.91780230137578E-0004; 5.87214024658121E-0004; 5.42579366096433E-0004;0
9560,1.00E+06,1.71E+02,1.07E+03,2.87E-02,2.84E-02,2.86E-02,2.78E-02,5.99E-03,5.72E-03,5.33E-03,5.46E-03,1.07E+00,1.08E+00,1.09E+00,1.05E+00,1.12E-01,1.08E-01,1.05E-01,1.04E-01,4.22E-01,4.79E-01,4.89E-01,4.51E-01,4.61E-02,4.53E-02,4.46E-02,4.46E-02,4.15E-03,4.36E-03,4.32E-03,4.56E-03,6.44E-03,6.33E-03,6.38E-03,5.60E-03,3.48E-01,3.55E-01,3.48E-01,3.16E-01,1.19E-02,1.18E-02,1.18E-02,1.26E-02,4.65E-02,6.37E-02,6.34E-02,8.54E-02,7.23E-02,8.76E-02,8.70E-02,9.73E-02,1.01E-01,1.08E-01,1.07E-01,7.79E-02,0,9560; 1.00000000000000E+0006; 1.71240000000000E+0002; 1.07279000000000E+0003; 2.87192922374429E-0002; 2.84445205479452E-0002; 2.86345890410959E-0002; 2.77602739726027E-0002; 5.99132420091324E-0003; 5.71598173515982E-0003; 5.33013698630137E-0003; 5.45570776255708E-0003; 1.07156015981735E+0000; 1.08093869863014E+0000; 1.08627831050228E+0000; 1.04597899543379E+0000; 1.11854452054794E-0001; 1.07964611872146E-0001; 1.05410958904109E-0001; 1.03971917808219E-0001; 4.22054680365297E-0001; 4.78650114155251E-0001; 4.88717922374429E-0001; 4.51318607305936E-0001; 4.60730593607306E-0002; 4.52985159817352E-0002; 4.46139269406393E-0002; 4.46139269406393E-0002; 4.14805936073059E-0003; 4.35547945205479E-0003; 4.32397260273973E-0003; 4.55627853881279E-0003; 6.44394977168950E-0003; 6.33002283105023E-0003; 6.38287671232877E-0003; 5.59714611872146E-0003; 3.47959360730594E-0001; 3.55254794520548E-0001; 3.47902968036530E-0001; 3.16417922374429E-0001; 1.18736301369863E-0002; 1.17599315068493E-0002; 1.17658675799086E-0002; 1.25715753424657E-0002; 4.64724885844749E-0002; 6.36512557077626E-0002; 6.33558219178082E-0002; 8.53505707762557E-0002; 7.23155251141552E-0002; 8.75597031963470E-0002; 8.70264840182648E-0002; 9.73373287671233E-0002; 1.01067465753424E-0001; 1.07818150684931E-0001; 1.06917808219178E-0001; 7.78622146118721E-0002;0
9561,1.00E+06,2.08E+02,1.53E+03,2.44E-02,2.43E-02,2.47E-02,2.39E-02,1.38E-02,1.27E-02,1.28E-02,1.15E-02,1.54E+00,1.55E+00,1.56E+00,1.50E+00,1.50E-01,1.43E-01,1.36E-01,1.32E-01,1.92E-01,4.48E-01,5.23E-01,3.88E-01,6.21E-02,6.11E-02,6.01E-02,6.01E-02,2.32E-02,2.46E-02,2.45E-02,2.61E-02,3.71E-02,3.67E-02,3.70E-02,3.24E-02,1.76E+00,1.83E+00,1.79E+00,1.63E+00,5.63E-02,5.64E-02,5.64E-02,6.27E-02,2.42E-01,3.53E-01,3.51E-01,4.94E-01,4.27E-01,5.25E-01,5.22E-01,5.89E-01,6.34E-01,6.77E-01,6.71E-01,4.88E-01,0,9561; 1.00000100000000E+0006; 2.08390000000000E+0002; 1.53003000000000E+0003; 2.44496330846135E-0002; 2.42839939808462E-0002; 2.47152720883809E-0002; 2.38890172068732E-0002; 1.37795524304932E-0002; 1.27248731198757E-0002; 1.27956493048073E-0002; 1.15187099424772E-0002; 1.53864012802654E+0000; 1.55210381319299E+0000; 1.55975985576526E+0000; 1.50190865790869E+0000; 1.49672224756999E-0001; 1.42505108636444E-0001; 1.36422694627534E-0001; 1.31698384283351E-0001; 1.91762251160123E-0001; 4.48239277788119E-0001; 5.22767513762167E-0001; 3.88492990502443E-0001; 6.20983397281443E-0002; 6.10541626901295E-0002; 6.01303051664985E-0002; 6.01303051664985E-0002; 2.31789722548177E-0002; 2.46361625784493E-0002; 2.44546559106409E-0002; 2.61384441811905E-0002; 3.70723373568864E-0002; 3.66682281719545E-0002; 3.69778169034616E-0002; 3.23527073733200E-0002; 1.75909481624765E+0000; 1.83023253049806E+0000; 1.79134786618638E+0000; 1.62613125058108E+0000; 5.62942359432070E-0002; 5.63668386103303E-0002; 5.63859025182071E-0002; 6.27430879418436E-0002; 2.41621105410858E-0001; 3.52694510319188E-0001; 3.50911521234598E-0001; 4.93544597779603E-0001; 4.27405394512414E-0001; 5.25000274086484E-0001; 5.21782126619700E-0001; 5.89009342497507E-0001; 6.34190804165360E-0001; 6.77037222506157E-0001; 6.71380378847932E-0001; 4.88103735640557E-0001;0
9562,1.00E+06,2.75E+02,1.01E+03,4.21E-02,4.10E-02,4.13E-02,3.97E-02,3.57E-02,3.47E-02,3.31E-02,3.22E-02,6.20E-01,6.32E-01,6.00E-01,6.08E-01,2.53E-01,2.50E-01,2.47E-01,2.34E-01,2.44E-01,2.57E-01,2.20E-01,1.47E-01,3.60E-02,3.34E-02,2.93E-02,2.93E-02,2.56E-02,2.83E-02,2.81E-02,2.92E-02,4.17E-02,4.28E-02,4.31E-02,3.98E-02,2.08E+00,2.22E+00,2.18E+00,2.07E+00,7.77E-02,8.57E-02,8.58E-02,8.96E-02,3.55E-01,4.57E-01,4.56E-01,5.39E-01,5.71E-01,6.57E-01,6.53E-01,6.95E-01,6.97E-01,7.42E-01,7.36E-01,6.36E-01,0,9562; 1.00000200000000E+0006; 2.74960000000000E+0002; 1.01347000000000E+0003; 4.20553953412641E-0002; 4.10385023978811E-0002; 4.12787987209414E-0002; 3.97031169407981E-0002; 3.57023258556223E-0002; 3.47328072467143E-0002; 3.30624909526437E-0002; 3.22265337204485E-0002; 6.19636203649967E-0001; 6.31533097664398E-0001; 6.00207817849205E-0001; 6.07539538345581E-0001; 2.52641161384344E-0001; 2.50229978992097E-0001; 2.47228843441857E-0001; 2.33979669026963E-0001; 2.43621887185449E-0001; 2.56884189427968E-0001; 2.20496476815266E-0001; 1.46537834778212E-0001; 3.59500422551666E-0002; 3.33526730206814E-0002; 2.92553067861901E-0002; 2.92553067861901E-0002; 2.55536018608328E-0002; 2.83328200466887E-0002; 2.81309939663226E-0002; 2.92219735195233E-0002; 4.17470626245962E-0002; 4.27647546531391E-0002; 4.31165804335058E-0002; 3.97531168407983E-0002; 2.08229241075764E+0000; 2.22204840978446E+0000; 2.17740021140962E+0000; 2.07285293191971E+0000; 7.77331778669776E-0002; 8.57230020699776E-0002; 8.57732302800235E-0002; 8.95600948524130E-0002; 3.55248147951193E-0001; 4.57270318336076E-0001; 4.55559134543831E-0001; 5.38912734959918E-0001; 5.71078424053198E-0001; 6.56823914662673E-0001; 6.53079744068822E-0001; 6.95490389841138E-0001; 6.97255112339090E-0001; 7.41707991469862E-0001; 7.35641336936504E-0001; 6.36127951488389E-0001;0
9563,1.00E+06,1.44E+03,1.46E+03,2.37E-01,2.31E-01,2.32E-01,2.23E-01,1.35E-01,1.32E-01,1.26E-01,1.23E-01,6.75E-01,6.89E-01,6.51E-01,6.62E-01,1.27E+00,1.26E+00,1.25E+00,1.18E+00,3.16E-01,3.15E-01,2.68E-01,1.87E-01,1.16E-01,1.07E-01,9.26E-02,9.26E-02,8.61E-03,9.41E-03,9.35E-03,9.46E-03,1.44E-02,1.46E-02,1.48E-02,1.43E-02,8.37E-01,8.72E-01,8.55E-01,8.43E-01,4.64E-02,5.24E-02,5.24E-02,5.29E-02,1.56E-01,1.73E-01,1.73E-01,1.74E-01,1.78E-01,1.86E-01,1.85E-01,1.86E-01,1.25E-01,1.28E-01,1.27E-01,1.29E-01,0,9563; 1.00000100000000E+0006; 1.43656000000000E+0003; 1.46467000000000E+0003; 2.36684808977291E-0001; 2.31029905956395E-0001; 2.32270315674890E-0001; 2.23420666990292E-0001; 1.35384111191231E-0001; 1.31963680821707E-0001; 1.25992910536770E-0001; 1.22570881995328E-0001; 6.75200922972593E-0001; 6.88973511939730E-0001; 6.50536564075308E-0001; 6.62356529424292E-0001; 1.27017955173826E+0000; 1.25937796436633E+0000; 1.24558676811186E+0000; 1.17836742893851E+0000; 3.15638154681480E-0001; 3.14850370081137E-0001; 2.68362288715337E-0001; 1.86767849761831E-0001; 1.16075797166212E-0001; 1.07016445494970E-0001; 9.25846106117364E-0002; 9.25846106117364E-0002; 8.61060782774834E-0003; 9.41289013048886E-0003; 9.34679430617373E-0003; 9.45832387500946E-0003; 1.43642550421376E-0002; 1.46333187000146E-0002; 1.47524966630284E-0002; 1.43469034613157E-0002; 8.37186377425495E-0001; 8.71843762859433E-0001; 8.55008962342636E-0001; 8.43402467099816E-0001; 4.64062321325807E-0002; 5.23908151890935E-0002; 5.24254041956004E-0002; 5.29280292637516E-0002; 1.55760688988169E-0001; 1.73340922549488E-0001; 1.72813069196063E-0001; 1.74380076761476E-0001; 1.77620142014561E-0001; 1.85664996983405E-0001; 1.84667851861828E-0001; 1.86231548928268E-0001; 1.25327500243276E-0001; 1.28495305294649E-0001; 1.27465740114169E-0001; 1.28580693337115E-0001;0
9564,1.00E+06,3.86E+03,2.02E+03,5.24E-01,5.37E-01,5.44E-01,5.29E-01,3.56E-01,3.51E-01,3.71E-01,3.29E-01,6.88E-01,7.02E-01,6.62E-01,6.74E-01,2.98E+00,2.86E+00,2.77E+00,2.68E+00,6.33E-01,6.04E-01,5.75E-01,5.04E-01,2.82E-01,2.60E-01,2.25E-01,2.25E-01,5.40E-03,5.06E-03,5.02E-03,5.01E-03,1.93E-02,1.78E-02,1.80E-02,1.72E-02,1.06E+00,1.02E+00,1.00E+00,9.83E-01,5.70E-02,6.40E-02,6.40E-02,6.61E-02,1.72E-01,1.47E-01,1.47E-01,1.30E-01,1.96E-01,1.80E-01,1.79E-01,1.72E-01,9.58E-02,6.78E-02,6.72E-02,4.83E-02,0,9564; 9.99999000000000E+0005; 3.86279000000000E+0003; 2.02070000000000E+0003; 5.23525637680889E-0001; 5.36893345112523E-0001; 5.43579653168694E-0001; 5.28645049192994E-0001; 3.55909031708118E-0001; 3.50651035582542E-0001; 3.70881078643636E-0001; 3.29011630381493E-0001; 6.87545550559249E-0001; 7.01570564584263E-0001; 6.62429201241987E-0001; 6.74466542046451E-0001; 2.98473015367993E+0000; 2.85544338055754E+0000; 2.77127000871293E+0000; 2.68465759333339E+0000; 6.32565016126660E-0001; 6.03614073933709E-0001; 5.75079684668726E-0001; 5.04313175546052E-0001; 2.81867405155076E-0001; 2.59867383155054E-0001; 2.24822142630362E-0001; 2.24822142630362E-0001; 5.40308759486842E-0003; 5.05605528436579E-0003; 5.02078127648904E-0003; 5.00833834167167E-0003; 1.93067544665718E-0002; 1.78319813023009E-0002; 1.79751321303833E-0002; 1.72274144876885E-0002; 1.06029227033793E+0000; 1.02455262272614E+0000; 1.00450317345295E+0000; 9.82832261371074E-0001; 5.70380707367009E-0002; 6.39893333957261E-0002; 6.40395617564567E-0002; 6.61440159157054E-0002; 1.72196861694579E-0001; 1.47116128851289E-0001; 1.46684164949005E-0001; 1.30212116513486E-0001; 1.95775538241292E-0001; 1.79815362463764E-0001; 1.78832713079288E-0001; 1.71932249557820E-0001; 9.58370821384520E-0002; 6.77686750746112E-0002; 6.72288343521220E-0002; 4.82619204080391E-0002;0
9565,1.00E+06,2.75E+03,1.24E+03,4.63E-01,4.61E-01,4.70E-01,4.45E-01,1.69E-01,1.59E-01,1.68E-01,1.50E-01,2.95E-01,3.01E-01,2.84E-01,2.89E-01,2.54E+00,2.46E+00,2.36E+00,2.32E+00,2.36E-01,1.41E-01,1.07E-01,9.60E-02,1.95E-01,1.80E-01,1.56E-01,1.56E-01,4.00E-03,3.72E-03,3.69E-03,3.63E-03,1.28E-02,1.15E-02,1.16E-02,1.12E-02,7.48E-01,7.07E-01,6.93E-01,6.84E-01,2.68E-02,3.15E-02,3.15E-02,3.50E-02,1.20E-01,9.52E-02,9.49E-02,8.07E-02,1.35E-01,1.20E-01,1.19E-01,1.14E-01,7.81E-02,5.16E-02,5.12E-02,3.39E-02,0,9565; 9.99999000000000E+0005; 2.75023000000000E+0003; 1.24463000000000E+0003; 4.63286878811993E-0001; 4.60778885436420E-0001; 4.70456748995562E-0001; 4.44755924207979E-0001; 1.69098456769690E-0001; 1.59338058881438E-0001; 1.67685327502679E-0001; 1.49916245806657E-0001; 2.94599952134199E-0001; 3.00609204718794E-0001; 2.83836813517179E-0001; 2.88995152008851E-0001; 2.54291099039957E+0000; 2.45789401040543E+0000; 2.36436743286058E+0000; 2.32077937557390E+0000; 2.35628089509368E-0001; 1.41020574810529E-0001; 1.07232869789947E-0001; 9.59530639895937E-0002; 1.95451793625310E-0001; 1.80197440471413E-0001; 1.55896046307005E-0001; 1.55896046307005E-0001; 3.99931906781222E-0003; 3.71667038333705E-0003; 3.69064296004935E-0003; 3.63299450057441E-0003; 1.27536657217022E-0002; 1.14701027943037E-0002; 1.15622261740983E-0002; 1.12328879452167E-0002; 7.47923350663077E-0001; 7.06846483102191E-0001; 6.92963592506971E-0001; 6.83785729447830E-0001; 2.67977436927209E-0002; 3.14501456053967E-0002; 3.14749173196662E-0002; 3.49514048144185E-0002; 1.19831854991672E-0001; 9.51758942626523E-0002; 9.48884510528346E-0002; 8.07076149541903E-0002; 1.35378902502190E-0001; 1.20007768409594E-0001; 1.19339617056512E-0001; 1.13741552097716E-0001; 7.80989365464251E-0002; 5.15849830918324E-0002; 5.11734529999370E-0002; 3.39157873404449E-0002;0
