MLSOACode;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
E02000950; 8.58781000000000E+0005; 6.99006000000000E+0003; 2.67404000000000E+0003; 1.39600245944875E+0000; 1.40251668395702E+0000; 1.37114576002571E+0000; 1.33305111850721E+0000; 3.82563207265450E-0001; 3.79638279785546E-0001; 3.95324871631388E-0001; 3.87634641241693E-0001; 9.51092729458155E-0001; 9.70486657579878E-0001; 9.19173215465509E-0001; 7.06397103521042E-0001; 6.49086031411445E+0000; 6.28298349557695E+0000; 6.06593005603530E+0000; 5.83730478242551E+0000; 1.72716077076842E+0000; 1.48587126834272E+0000; 1.37465250933708E+0000; 1.02023089550863E+0000; 1.75750868788801E-0001; 1.67584892377902E-0001; 1.69272667519346E-0001; 1.69272667519346E-0001; 4.47552187424376E-0003; 4.25991414962992E-0003; 4.23253117104148E-0003; 3.91550008398599E-0003; 6.57670023612475E-0003; 6.04193459116700E-0003; 6.08234442364703E-0003; 5.49507258188134E-0003; 4.35125632228445E-0001; 4.10458486822239E-0001; 4.03075716769802E-0001; 3.69765386733608E-0001; 2.05554449513628E-0002; 1.96926152716658E-0002; 1.97170738544827E-0002; 1.83359614878133E-0002; 5.74954818484110E-0002; 5.47313961359448E-0002; 5.46678569914532E-0002; 5.06433567014355E-0002; 3.44899249487855E-0002; 3.30076550738354E-0002; 3.28284693692858E-0002; 3.04046769829672E-0002; 5.15291827660636E-0003; 4.93518371870409E-0003; 4.89809706323722E-0003; 4.52683172732696E-0003;0
E02000951; 4.91702000000000E+0005; 5.98801000000000E+0003; 2.63804000000000E+0003; 2.36342174917581E+0000; 2.30213314226835E+0000; 2.23712991956055E+0000; 2.18777219427686E+0000; 2.65362169747207E-0001; 2.37038224269520E-0001; 2.36341733806954E-0001; 2.42006755065979E-0001; 1.98733895492145E+0000; 2.02786285950493E+0000; 1.92064117091822E+0000; 1.47603810928359E+0000; 1.10504262066590E+0001; 1.06667990277141E+0001; 1.02650175926990E+0001; 1.02039165738894E+0001; 1.60557604878137E+0000; 1.46770018979272E+0000; 1.29707325978283E+0000; 1.09487395277784E+0000; 2.66725201582449E-0001; 2.54335332743861E-0001; 2.56893077885891E-0001; 2.56893077885891E-0001; 6.70102760574309E-0002; 6.75210357299793E-0002; 6.69334299430611E-0002; 6.60409934970264E-0002; 4.82832726634421E-0002; 4.48012846775869E-0002; 4.50650223994119E-0002; 4.01698552650101E-0002; 2.24418420712891E+0000; 2.13595887578564E+0000; 2.07211322022663E+0000; 1.85381639348732E+0000; 2.82600308695717E-0001; 2.92221163618629E-0001; 2.92890955280130E-0001; 2.91490080796423E-0001; 4.38053729651636E-0001; 4.62021359449460E-0001; 4.62462934402727E-0001; 4.56313852272218E-0001; 2.83371323637778E-0001; 2.82480048009180E-0001; 2.81270011912216E-0001; 2.70535933066635E-0001; 5.45925476003405E-0002; 5.59495431849068E-0002; 5.55369886675801E-0002; 5.84986982778985E-0002;0
E02000952; 5.58652000000000E+0005; 5.82406000000000E+0003; 2.47297000000000E+0003; 2.12698782885626E+0000; 2.04647990399068E+0000; 2.09102348520151E+0000; 2.06405257737665E+0000; 1.63268499839977E-0001; 1.46717120471041E-0001; 1.58364122548482E-0001; 1.38701454123244E-0001; 1.45508977464573E+0000; 1.48475940797740E+0000; 1.40625402040012E+0000; 1.08072482826158E+0000; 9.61892610415084E+0000; 9.30017611375484E+0000; 8.95645284864934E+0000; 8.79765164168661E+0000; 1.39595137473286E+0000; 1.23775705917280E+0000; 1.35248814195501E+0000; 1.18223793889773E+0000; 2.26687221036339E-0001; 2.16156122645780E-0001; 2.18332349392767E-0001; 2.18332349392767E-0001; 3.60583403029805E-0002; 3.62590027128904E-0002; 3.60262588382596E-0002; 3.52941066847899E-0002; 2.78295467723562E-0002; 2.54869868261164E-0002; 2.56504592578149E-0002; 2.27627187518605E-0002; 1.20403371821610E+0000; 1.13468401285717E+0000; 1.11337129457448E+0000; 9.95207495067138E-0001; 1.45695622113465E-0001; 1.48485483500940E-0001; 1.48718227375571E-0001; 1.46045657457840E-0001; 2.31703576943547E-0001; 2.40805313259442E-0001; 2.40790396400049E-0001; 2.30542922678488E-0001; 1.49413393891369E-0001; 1.49134673395323E-0001; 1.48445228414634E-0001; 1.47343219884447E-0001; 3.05525888033743E-0002; 2.96573728992853E-0002; 2.94424066516017E-0002; 2.87562311195472E-0002;0
E02000953; 6.88451000000000E+0005; 5.83900000000000E+0003; 3.21998000000000E+0003; 1.31209070771537E+0000; 1.27942671699181E+0000; 1.27196373190880E+0000; 1.27105490189547E+0000; 2.10750235014056E-0001; 2.00968332263398E-0001; 2.17880927568924E-0001; 2.26429998509857E-0001; 2.13869539923883E+0000; 2.18230448237616E+0000; 2.06691358057609E+0000; 1.58845379371913E+0000; 6.67545908716563E+0000; 6.40812809013397E+0000; 6.21518883411678E+0000; 6.06169008131808E+0000; 1.15828884576426E+0000; 1.01949237918923E+0000; 9.44055508531631E-0001; 1.37889062567559E+0000; 1.90802071189277E-0001; 1.81937620812957E-0001; 1.83769872527479E-0001; 1.83769872527479E-0001; 2.22012530824194E-0002; 2.32780533207999E-0002; 2.31420853202652E-0002; 2.51889011722159E-0002; 3.12018372739082E-0002; 2.92707600370467E-0002; 2.94395593352714E-0002; 2.76621922648680E-0002; 1.40772065041334E+0000; 1.35945283929672E+0000; 1.33617893134179E+0000; 1.26675814726394E+0000; 2.41984571956385E-0001; 2.54296640219431E-0001; 2.54883458211983E-0001; 2.86526694043724E-0001; 2.32576415392562E-0001; 2.50947018781870E-0001; 2.51250293748916E-0001; 2.76469704813935E-0001; 1.52277859642674E-0001; 1.45174360687913E-0001; 1.44540948782983E-0001; 1.51352448165864E-0001; 2.17930174515459E-0002; 2.16731334705867E-0002; 2.15174335285111E-0002; 2.21402332968137E-0002;0
E02000954; 4.50328000000000E+0005; 5.77502000000000E+0003; 2.42503000000000E+0003; 2.05557680169640E+0000; 2.08143821542475E+0000; 2.01426292709712E+0000; 2.00489152341035E+0000; 1.50574925438416E-0001; 1.50828925992776E-0001; 1.34604830703206E-0001; 1.42819289749150E-0001; 1.60972344338523E+0000; 1.64254426950820E+0000; 1.55569737337672E+0000; 1.19557477902053E+0000; 1.14040431230277E+0001; 1.10019011814747E+0001; 1.05795030759517E+0001; 1.03997594062134E+0001; 1.35039876363278E+0000; 1.30659254028053E+0000; 1.05469623602206E+0000; 1.12517784094702E+0000; 2.77643645881573E-0001; 2.64744879206868E-0001; 2.67410364066244E-0001; 2.67410364066244E-0001; 3.13209046856887E-0002; 3.11482755664081E-0002; 3.08068197313552E-0002; 3.00090754752964E-0002; 3.28081514446010E-0002; 3.05518052027263E-0002; 3.07224063734691E-0002; 2.80277697538614E-0002; 1.40043966127094E+0000; 1.33202276145103E+0000; 1.28584662673879E+0000; 1.17764239058143E+0000; 1.63333763664013E-0001; 1.66779248229743E-0001; 1.67233508702211E-0001; 1.67561275884634E-0001; 2.54250499017297E-0001; 2.56923335190123E-0001; 2.57319292142129E-0001; 2.52363999890004E-0001; 1.57463106140636E-0001; 1.53839415597147E-0001; 1.53169178605402E-0001; 1.44685255897497E-0001; 2.82635187713812E-0002; 2.85451501245688E-0002; 2.83322155280993E-0002; 2.89733007596127E-0002;0
E02000955; 5.61009000000000E+0005; 5.95796000000000E+0003; 2.78499000000000E+0003; 1.68483101928276E+0000; 1.68422240452584E+0000; 1.65695316700696E+0000; 1.62605055432941E+0000; 1.64413481641782E-0001; 1.55867643272980E-0001; 1.55459661799352E-0001; 1.45749295762932E-0001; 1.36986240325253E+0000; 1.39779662005113E+0000; 1.32388991130471E+0000; 1.01742480938068E+0000; 8.43494208588015E+0000; 8.05191218942914E+0000; 7.79502528105528E+0000; 7.68265741608049E+0000; 1.75541771519940E+0000; 1.72368733761676E+0000; 1.55631644812574E+0000; 1.00954883386035E+0000; 2.30177246442241E-0001; 2.19484265674573E-0001; 2.21691435272801E-0001; 2.21691435272801E-0001; 2.12134087724246E-0002; 2.10616111767503E-0002; 2.08349321933977E-0002; 2.04869779191310E-0002; 2.62898785001463E-0002; 2.44105184550430E-0002; 2.45478688264640E-0002; 2.27513259682768E-0002; 1.11512914870256E+0000; 1.05708549218612E+0000; 1.02359336717272E+0000; 9.55413456727442E-0001; 1.46688161857357E-0001; 1.48950882050248E-0001; 1.49332614341783E-0001; 1.53448241915653E-0001; 1.97190977759731E-0001; 1.96247431578577E-0001; 1.96549805877735E-0001; 1.94195315288530E-0001; 1.19102509779122E-0001; 1.15139900693117E-0001; 1.14635875700510E-0001; 1.12663524366904E-0001; 2.16458080898612E-0002; 2.08884479677440E-0002; 2.07342085876889E-0002; 1.98486547855787E-0002;0
E02000956; 8.57308000000000E+0005; 6.02602000000000E+0003; 8.89401000000001E+0003; 1.19813266814399E+0000; 1.18108836829858E+0000; 1.17230063978754E+0000; 1.17070370621531E+0000; 8.44205690647285E-0002; 7.52321757393159E-0002; 7.13713328370576E-0002; 6.54879914749819E-0002; 6.49107731575528E+0000; 6.62344796911594E+0000; 6.27323483088073E+0000; 4.82106788749569E+0000; 5.94705971733160E+0000; 5.71079903445452E+0000; 5.60152060246438E+0000; 5.33734027974537E+0000; 1.97707954119865E+0001; 1.94134051938261E+0001; 1.75284564694417E+0001; 1.86669358857256E+0001; 1.89658531421272E-0001; 1.80847633858160E-0001; 1.82668002311920E-0001; 1.82668002311920E-0001; 2.19470843138103E-0002; 2.17590687877545E-0002; 2.15176579175426E-0002; 2.17497479047347E-0002; 2.60863553074163E-0002; 2.43356271653610E-0002; 2.44678505487699E-0002; 2.30710496505223E-0002; 1.16287549603343E+0000; 1.10712902571334E+0000; 1.07119156229781E+0000; 1.01746692466019E+0000; 1.73666958735205E-0001; 1.77312755550650E-0001; 1.77775337659374E-0001; 1.86672519968154E-0001; 2.07991776232848E-0001; 2.09315874243541E-0001; 2.09697497825465E-0001; 2.13341563619778E-0001; 1.26569335769162E-0001; 1.21743248852471E-0001; 1.21231931841101E-0001; 1.21789054334740E-0001; 2.26429548089716E-0002; 2.20177898692888E-0002; 2.18557396602166E-0002; 2.11476188616579E-0002;0
E02000957; 7.43479000000000E+0005; 8.71504000000000E+0003; 5.24999000000000E+0003; 1.91635429929049E+0000; 1.84465202872186E+0000; 1.90944490937985E+0000; 1.90161564935911E+0000; 2.32462892077399E-0001; 2.27242157060923E-0001; 2.39065658618001E-0001; 2.26310157132977E-0001; 2.98577569733693E+0000; 3.04667091437533E+0000; 2.88557480360090E+0000; 2.21760538835620E+0000; 9.78454166924387E+0000; 9.55941255715962E+0000; 9.27691140272340E+0000; 8.87056066247501E+0000; 2.81698805371398E+0000; 2.57419209225422E+0000; 2.39077066788454E+0000; 2.06830161011325E+0000; 2.63905068888736E-0001; 2.51643358469325E-0001; 2.54175726642572E-0001; 2.54175726642572E-0001; 4.49018218992542E-0002; 4.44540934330450E-0002; 4.38170476832843E-0002; 4.41953751663912E-0002; 4.40657857200672E-0002; 4.14205641782797E-0002; 4.16241608676464E-0002; 4.03009359287606E-0002; 2.28491835382760E+0000; 2.17808183556339E+0000; 2.08395076409285E+0000; 2.01234246122701E+0000; 3.82050108848686E-0001; 3.87316138754577E-0001; 3.88400605886551E-0001; 3.99002527307429E-0001; 4.20401982654655E-0001; 4.17686285335779E-0001; 4.18726685914323E-0001; 4.19857676271695E-0001; 2.34202676456898E-0001; 2.25532773997031E-0001; 2.24688753633948E-0001; 2.23576956026327E-0001; 4.85115942725666E-0002; 4.70649215672774E-0002; 4.67110072618548E-0002; 4.54923444236166E-0002;0
E02000958; 8.90897000000000E+0005; 7.47697000000000E+0003; 3.16301000000000E+0003; 1.46752726664183E+0000; 1.42614088351762E+0000; 1.42665368052453E+0000; 1.40487979681942E+0000; 1.53121545042979E-0001; 1.46842792885112E-0001; 1.47611988395483E-0001; 1.35403011780600E-0001; 8.98453286855319E-0001; 9.16773542942403E-0001; 8.68300643459529E-0001; 6.67300489917701E-0001; 7.61469701951360E+0000; 7.30127759030490E+0000; 7.12586667371103E+0000; 6.95121534248872E+0000; 1.33569461363201E+0000; 1.37150775692220E+0000; 1.44630013576743E+0000; 1.30674823485968E+0000; 1.80669200145277E-0001; 1.72276089313975E-0001; 1.74009117679420E-0001; 1.74009117679420E-0001; 9.19690284138899E-0003; 8.83812432580712E-0003; 8.78187297997125E-0003; 8.10070634110223E-0003; 1.36490879493918E-0002; 1.24279596445720E-0002; 1.25071471883683E-0002; 1.12743585817922E-0002; 5.95065304942287E-0001; 5.53999259778417E-0001; 5.44049306459859E-0001; 4.95784754786391E-0001; 5.30241330882138E-0002; 4.98237005940393E-0002; 4.99066040581756E-0002; 4.65735516484199E-0002; 9.45752980592240E-0002; 8.95316409412476E-0002; 8.95057576340521E-0002; 8.26610323678547E-0002; 6.28708094483584E-0002; 5.86546493495348E-0002; 5.83535316668143E-0002; 5.49831919184750E-0002; 9.62077403051216E-0003; 9.24790064467528E-0003; 9.17998899708299E-0003; 8.46871058994192E-0003;0
E02000959; 5.22381000000000E+0005; 6.06200000000000E+0003; 2.57802000000000E+0003; 2.02772733479340E+0000; 2.07864234120342E+0000; 2.04171513961463E+0000; 2.04982583304743E+0000; 1.73074527497858E-0001; 1.39857725041378E-0001; 1.42043886353562E-0001; 1.09385424775994E-0001; 1.37427401590639E+0000; 1.40229792039591E+0000; 1.32815396666470E+0000; 1.02070175883015E+0000; 1.05903139033067E+0001; 1.01668161709049E+0001; 9.78264770777927E+0000; 9.41879738942794E+0000; 1.02126884085785E+0000; 9.96528767439717E-0001; 9.16664168883400E-0001; 7.96203490062743E-0001; 2.50693961987663E-0001; 2.39046818283466E-0001; 2.41451289786661E-0001; 2.41451289786661E-0001; 2.25403633253250E-0002; 2.19968823993551E-0002; 2.18517793294541E-0002; 2.05108871051875E-0002; 2.89478439165437E-0002; 2.63849390915441E-0002; 2.65468688728644E-0002; 2.42772295897432E-0002; 1.28553125105358E+0000; 1.19833195454823E+0000; 1.17551340416269E+0000; 1.08686591783168E+0000; 1.92773361880527E-0001; 1.82948966227601E-0001; 1.83288122800623E-0001; 1.74346801704129E-0001; 2.26078668468497E-0001; 2.15046246052901E-0001; 2.15085581222453E-0001; 2.01118973687036E-0001; 1.63908558877481E-0001; 1.52479288306854E-0001; 1.51771473783647E-0001; 1.49611754446550E-0001; 2.52144992686674E-0002; 2.45895071302381E-0002; 2.44114062236577E-0002; 2.31048230083889E-0002;0
E02000960; 9.21247000000000E+0005; 6.33201000000000E+0003; 5.02601000000000E+0003; 1.98311284377682E+0000; 1.93676906851683E+0000; 1.94606310199170E+0000; 1.86061100436264E+0000; 2.61210741388733E-0001; 2.73229887979958E-0001; 2.80664966063246E-0001; 2.94793126170314E-0001; 2.70730719355068E+0000; 2.83192696827701E+0000; 2.75923960679998E+0000; 2.76311823383050E+0000; 5.27805055756939E+0000; 5.08184960019423E+0000; 4.92022171873221E+0000; 4.90736231240827E+0000; 8.72716645290786E+0000; 9.31076370164992E+0000; 9.63137836503949E+0000; 9.16194256313087E+0000; 3.15882889587224E-0001; 2.74158002623534E-0001; 2.83468888380313E-0001; 2.83468888380313E-0001; 2.51099000499586E-0002; 2.32115400580253E-0002; 2.30748630951596E-0002; 2.22251859107806E-0002; 6.25616183242356E-0002; 5.30573030669721E-0002; 5.33762572849379E-0002; 5.01929107971594E-0002; 1.14522098057748E+0000; 1.01106033601180E+0000; 9.93519960558919E-0001; 9.36191099682422E-0001; 2.66379435382436E-0001; 2.71796452706675E-0001; 2.72392726093176E-0001; 2.61215574028399E-0001; 2.25941269708316E-0001; 2.24289622167032E-0001; 2.24436583978418E-0001; 2.15010954008026E-0001; 1.35793209375977E-0001; 1.41877874457171E-0001; 1.41275033637279E-0001; 1.35016021786590E-0001; 3.05497175203158E-0002; 3.00510882378393E-0002; 2.98439043013829E-0002; 2.81601630761616E-0002;0
E02000961; 8.12478000000000E+0005; 7.77698000000000E+0003; 4.01200000000000E+0003; 2.69385390369151E+0000; 2.67052808769555E+0000; 2.69890820282246E+0000; 2.60218988325034E+0000; 3.06436537611455E-0001; 2.93651365295556E-0001; 3.01798969117995E-0001; 2.79081107764115E-0001; 1.70974773482030E+0000; 1.78845797985555E+0000; 1.74255494558330E+0000; 1.74500053340398E+0000; 9.37136172094568E+0000; 9.05958735000690E+0000; 8.77924790118096E+0000; 8.45289723110002E+0000; 5.15263772621603E+0000; 4.93179648132320E+0000; 4.79008530315976E+0000; 4.74631889154574E+0000; 4.13374311977156E-0001; 3.58772903788411E-0001; 3.70956584580679E-0001; 3.70956584580679E-0001; 1.92022059219003E-0002; 1.84177800456017E-0002; 1.83105765808667E-0002; 1.81648754105780E-0002; 4.75487409333829E-0002; 4.35470870944327E-0002; 4.37786353380544E-0002; 3.99830987766486E-0002; 8.95368536062419E-0001; 8.45160924399487E-0001; 8.30662744689028E-0001; 7.83129740044047E-0001; 1.81056114244375E-0001; 1.80487500323296E-0001; 1.80935001024713E-0001; 1.79404646977670E-0001; 1.72393427981938E-0001; 1.68987364558468E-0001; 1.69205284052314E-0001; 1.64387169749962E-0001; 9.87658635977847E-0002; 9.88369579007414E-0002; 9.84255663611028E-0002; 9.63294084444813E-0002; 2.44113388905137E-0002; 2.41086963439353E-0002; 2.39400932539195E-0002; 2.41731870258663E-0002;0
E02000962; 6.93923000000000E+0005; 8.02101000000000E+0003; 5.47399000000000E+0003; 2.87476792080487E+0000; 2.84877185293222E+0000; 2.82525062967226E+0000; 2.83604147202599E+0000; 5.09147623836279E-0001; 4.56342823082558E-0001; 4.80688884875355E-0001; 4.74896261337590E-0001; 3.17094039298256E+0000; 3.31690654399123E+0000; 3.23177379759681E+0000; 3.23633130192744E+0000; 5.81084532973297E+0000; 5.53628102790371E+0000; 5.60283730505096E+0000; 5.47720554601820E+0000; 1.08983316132143E+0001; 1.08146962103232E+0001; 9.98383606008107E+0000; 1.00088250155687E+0001; 5.13429907810821E-0001; 4.45611532294218E-0001; 4.60744045680802E-0001; 4.60744045680802E-0001; 5.73210138055861E-0002; 5.46940001376727E-0002; 5.43664665280030E-0002; 5.73177236638516E-0002; 1.65771323686598E-0001; 1.52404464861836E-0001; 1.53357454415234E-0001; 1.46588481317756E-0001; 2.23337058234397E+0000; 2.10154957318735E+0000; 2.06506371092967E+0000; 1.97491991416652E+0000; 5.91598904717081E-0001; 5.98276411874340E-0001; 5.99365284281373E-0001; 5.99348175544354E-0001; 4.56352035479414E-0001; 4.50476335862854E-0001; 4.50743988892955E-0001; 4.48976031231920E-0001; 2.52518378123053E-0001; 2.58819986587145E-0001; 2.57724040375382E-0001; 2.61899230236466E-0001; 6.03727847714237E-0002; 5.87150468584947E-0002; 5.83024630849881E-0002; 6.13733168728858E-0002;0
E02000963; 4.86839000000000E+0005; 7.70697000000000E+0003; 4.28600000000000E+0003; 2.36779965165460E+0000; 2.37717684339232E+0000; 2.44704936113775E+0000; 2.36718624529852E+0000; 1.84373865133759E+0000; 1.63668938549355E+0000; 1.66013529586976E+0000; 1.36297696459354E+0000; 2.37237675106997E+0000; 2.48159919276474E+0000; 2.41788981441653E+0000; 2.42129074935099E+0000; 1.20295505041698E+0001; 1.14479805476276E+0001; 1.12953987648265E+0001; 1.07392469514055E+0001; 3.18863443186252E+0000; 2.78783340569934E+0000; 3.01199849094533E+0000; 2.41397442476295E+0000; 6.77800423477365E-0001; 5.88272171326534E-0001; 6.08250788206064E-0001; 6.08250788206064E-0001; 2.77859479314986E-0002; 2.70625692585252E-0002; 2.68977280244570E-0002; 2.53799224652490E-0002; 1.78242615363610E-0001; 1.62239650153533E-0001; 1.63217442395445E-0001; 1.51830500704381E-0001; 1.15732521475952E+0000; 1.08508700254679E+0000; 1.06625922603256E+0000; 9.89759293436915E-0001; 1.72865226998197E-0001; 1.90099929054021E-0001; 1.90418825324765E-0001; 1.81372488467937E-0001; 2.36428053751392E-0001; 2.31626085568630E-0001; 2.31645313137895E-0001; 2.19406730817904E-0001; 1.59390921629075E-0001; 1.69033078650578E-0001; 1.68227865566951E-0001; 1.59342149258255E-0001; 2.41388063174214E-0002; 2.51126123559493E-0002; 2.49339366513121E-0002; 2.41430270033577E-0002;0
E02000964; 5.08815000000000E+0005; 8.60402000000000E+0003; 4.69302000000000E+0003; 3.26213221633200E+0000; 3.26706937513554E+0000; 3.29174619494836E+0000; 3.17387136024760E+0000; 7.11204388996422E-0001; 6.40982582100401E-0001; 6.25054265895011E-0001; 7.49154282151783E-0001; 2.61001242164566E+0000; 2.73015571097981E+0000; 2.66009005524835E+0000; 2.66383611271189E+0000; 1.46711326348440E+0001; 1.41630014892244E+0001; 1.38821420816754E+0001; 1.35965110894025E+0001; 3.04360180250494E+0000; 2.78626715121988E+0000; 2.77547566987616E+0000; 2.59594647730376E+0000; 7.24985177978899E-0001; 6.29224578893289E-0001; 6.50590814533384E-0001; 6.50590814533384E-0001; 3.83496939818578E-0002; 3.71352597092259E-0002; 3.69144942696785E-0002; 3.36402556266357E-0002; 2.67033971897367E-0001; 2.40126613466683E-0001; 2.41507743594583E-0001; 2.10229049976764E-0001; 1.42195378580646E+0000; 1.32281170632974E+0000; 1.29992524038642E+0000; 1.16988228131646E+0000; 2.84549600587308E-0001; 3.15077601968617E-0001; 3.15629066857243E-0001; 3.00733232920955E-0001; 3.06030930404727E-0001; 3.01086143527061E-0001; 3.01197423667320E-0001; 2.78713899522200E-0001; 2.09281598298706E-0001; 2.29246736205088E-0001; 2.28190921003350E-0001; 2.17007266907256E-0001; 2.80724345765883E-0002; 3.14799401617968E-0002; 3.12593990773710E-0002; 3.25000828992174E-0002;0
E02000965; 4.91283000000000E+0005; 7.76902000000000E+0003; 3.63500000000000E+0003; 2.86599985982096E+0000; 2.87343031562953E+0000; 2.91245287232590E+0000; 2.72921399347456E+0000; 3.75630476893987E-0001; 3.41480540696270E-0001; 3.31956972562857E-0001; 3.34950718032796E-0001; 2.75162340053850E+0000; 2.87828550901624E+0000; 2.80441662872901E+0000; 2.80836770354823E+0000; 1.35042341887089E+0001; 1.29293825447834E+0001; 1.24276232290371E+0001; 1.21544230423709E+0001; 2.07473276313868E+0000; 2.17894805435218E+0000; 2.02525393927783E+0000; 2.18179982695017E+0000; 6.81990275076692E-0001; 5.91908371647187E-0001; 6.12006711306284E-0001; 6.12006711306284E-0001; 1.06621394468794E-0002; 1.00417342617866E-0002; 9.98085555074010E-0003; 8.79348832383965E-0003; 4.02958976755086E-0002; 3.52882751496903E-0002; 3.54885707562633E-0002; 2.67838445225755E-0002; 4.99025582786557E-0001; 4.65852726664988E-0001; 4.57774679376692E-0001; 4.05121100443209E-0001; 5.24918553346718E-0002; 5.37779761959035E-0002; 5.38702237084435E-0002; 5.10337869689574E-0002; 8.96678352497905E-0002; 8.69659358144875E-0002; 8.69698859598607E-0002; 7.83938879930424E-0002; 5.79727982208025E-0002; 5.83601448288735E-0002; 5.80555189121482E-0002; 5.46542113842874E-0002; 8.20375485576267E-0003; 8.72308279159878E-0003; 8.65988046562678E-0003; 9.00911978892059E-0003;0
